Ticker,Security_Name,GICS_Sector,GICS_Industry,Alpha_Score,Alpha_Quintile,Model_ID,Model_Name,As_Of_Date,Alpha_Confidence,Expected_Return_1M_Pct,Expected_Return_3M_Pct,Signal_Strength
SYN266,Synthetic Company 266,Health Care,Biotechnology,0.5313001390177017,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8579837926512179,1.212639447732464,3.3345132538231406,Neutral
SYN267,Synthetic Company 267,Industrials,Transportation,0.4842483654197979,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9411071339673653,0.2560372112330065,1.2147395970181611,Neutral
SYN268,Synthetic Company 268,Consumer Staples,Household Products,0.626237981111398,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.61826952016574,0.9530986075466444,2.0991806569394065,Strong
SYN269,Synthetic Company 269,Financials,Insurance,0.5020808290552596,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8387678582193137,1.410880857459352,2.1387527655672205,Neutral
SYN270,Synthetic Company 270,Consumer Staples,Food Products,0.3429222170738619,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7638539494553607,0.26737698122347137,2.1993890219126295,Weak
SYN271,Synthetic Company 271,Energy,"Oil, Gas & Consumable Fuels",0.7855553354246321,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8027113393811527,1.4069775014836445,5.816849554728518,Strong
SYN272,Synthetic Company 272,Consumer Staples,Household Products,0.39964750400326826,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6298694677695137,0.9856530194146494,0.9287702886385404,Weak
SYN273,Synthetic Company 273,Utilities,Gas Utilities,0.4058240250387514,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6150524331534288,1.159166634876503,3.0260562213945814,Neutral
SYN274,Synthetic Company 274,Energy,Energy Equipment & Services,0.913984729747581,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8334033311928226,2.1633484775388703,5.364516898960632,Very Strong
SYN275,Synthetic Company 275,Energy,Energy Equipment & Services,0.1524003780958126,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8881583004372512,0.3507363441884667,0.8039722100996021,Very Weak
SYN276,Synthetic Company 276,Communication Services,Telecommunication Services,0.42067233322875786,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8737053672265385,1.0795378498354575,1.0091461902877805,Neutral
SYN277,Synthetic Company 277,Health Care,Health Care Equipment,0.5582984640660902,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.790332004753183,0.9019328728734869,0.7752952478080664,Neutral
SYN278,Synthetic Company 278,Communication Services,Interactive Media,0.39950614141484453,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6349533873976624,1.0046026702234205,1.9892426683436626,Weak
SYN279,Synthetic Company 279,Health Care,Biotechnology,0.3282959923957564,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8408155553426048,0.1706847015972516,1.8255259071347634,Weak
SYN280,Synthetic Company 280,Materials,Metals & Mining,0.45657727210073223,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6846611092439511,1.2836225474366552,1.1302434061913476,Neutral
SYN281,Synthetic Company 281,Consumer Staples,Food Products,0.34828806366299714,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9188740459685842,0.5601399463538461,1.704937444744442,Weak
SYN282,Synthetic Company 282,Utilities,Multi-Utilities,0.7414295759217556,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8933928758409967,1.3964458829928845,5.18663635865201,Strong
SYN283,Synthetic Company 283,Real Estate,Real Estate Management,0.026163586776267286,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8482840384805868,0.029753377981170347,0.17910182907099398,Very Weak
SYN284,Synthetic Company 284,Energy,"Oil, Gas & Consumable Fuels",0.5729598391999766,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9320960845408957,1.3500807860631696,4.292320765249907,Neutral
SYN285,Synthetic Company 285,Information Technology,Semiconductors,0.3935003865841397,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6109976375289455,0.27214074197756416,1.4013338391281231,Weak
SYN286,Synthetic Company 286,Energy,Energy Equipment & Services,0.5570484208978526,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8576701487712667,1.4937752000180384,1.7972315059949362,Neutral
SYN287,Synthetic Company 287,Industrials,Machinery,0.6314580776186727,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7155849727677418,1.623031691029377,3.944075812997242,Strong
SYN288,Synthetic Company 288,Real Estate,REITs,0.2420488856706553,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9171230599902278,0.25176721877262254,0.9725008264383386,Weak
SYN289,Synthetic Company 289,Materials,Metals & Mining,0.5545434513701193,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6933363188316921,1.3992855884429458,0.8943902195597785,Neutral
SYN290,Synthetic Company 290,Consumer Discretionary,Retail,0.1271863985571866,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8536997747602559,0.31362821939280167,0.3789655997823549,Very Weak
SYN291,Synthetic Company 291,Utilities,Multi-Utilities,0.1805376734492771,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9071764568777734,0.37561612091092716,0.7095267772878295,Very Weak
SYN292,Synthetic Company 292,Real Estate,Real Estate Management,0.6663983534205893,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6145798864339388,0.9554822538485921,2.030925603421545,Strong
SYN293,Synthetic Company 293,Industrials,Transportation,0.4215035751991852,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7391766528572126,0.4968460264740477,1.4016844261868637,Neutral
SYN294,Synthetic Company 294,Utilities,Electric Utilities,0.8155826518722535,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8668081612076786,0.8803880140077768,2.4927723801694412,Very Strong
SYN295,Synthetic Company 295,Real Estate,REITs,0.5152171262126631,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7592216113276554,0.6679905485579893,0.6648846978066585,Neutral
SYN296,Synthetic Company 296,Health Care,Life Sciences,0.3878403084355998,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6935384204277584,1.0700111176939575,2.1174773453286657,Weak
SYN297,Synthetic Company 297,Communication Services,Interactive Media,0.4484715806483102,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6769318720881164,0.3112849941502804,2.3235523117045376,Neutral
SYN298,Synthetic Company 298,Energy,"Oil, Gas & Consumable Fuels",0.393056869002594,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6460313934207322,1.011012306126727,2.1907749741925335,Weak
SYN299,Synthetic Company 299,Consumer Staples,Food Products,0.35734879872187936,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8999953459496988,0.4903630223663946,0.8384007710315033,Weak
SYN300,Synthetic Company 300,Energy,Energy Equipment & Services,0.2144382186118994,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8013743911380445,0.3868462225802455,0.6582356512071926,Weak
SYN301,Synthetic Company 301,Real Estate,Real Estate Management,0.6542817538614935,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6267347307470096,1.626684511433983,3.492105521675765,Strong
SYN302,Synthetic Company 302,Consumer Discretionary,Automobiles,0.6071619436520821,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7339031132497223,1.6459804298530014,3.1556592231865666,Strong
SYN303,Synthetic Company 303,Materials,Metals & Mining,0.7733588069027437,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7287067777817884,1.0532787726254118,3.5143838344891396,Strong
SYN304,Synthetic Company 304,Utilities,Electric Utilities,0.5065887958592223,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.663608716748312,0.8382062305660848,1.7491967804897,Neutral
SYN305,Synthetic Company 305,Materials,Metals & Mining,0.7556878378994344,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7524276689152667,1.1609557909396762,5.58492383794624,Strong
SYN306,Synthetic Company 306,Health Care,Pharmaceuticals,0.40516158595774365,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7162347778875977,0.21600281735393084,1.3687945375750683,Neutral
SYN307,Synthetic Company 307,Industrials,Machinery,0.45176357946916074,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7196312969222638,0.5601223367076572,1.892588566376847,Neutral
SYN308,Synthetic Company 308,Materials,Containers & Packaging,0.8052173307232846,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8586592952257854,1.326976488069152,4.627420392935705,Very Strong
SYN309,Synthetic Company 309,Utilities,Gas Utilities,0.7045399828723661,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6781421849268187,1.0763497018350934,3.38260215008775,Strong
SYN310,Synthetic Company 310,Energy,"Oil, Gas & Consumable Fuels",0.6976090652779473,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8246509855993743,1.6078654666490828,2.391544677385057,Strong
SYN311,Synthetic Company 311,Consumer Staples,Food & Staples Retailing,0.18372791116641737,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7997273683583271,0.268611867586496,0.7440086626941604,Very Weak
SYN312,Synthetic Company 312,Utilities,Multi-Utilities,0.5602389647989345,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7988323793182535,0.9655388703202346,3.6759327414269487,Neutral
SYN313,Synthetic Company 313,Real Estate,REITs,0.7435064031778573,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8320525711496215,1.1702950493655202,2.191042059281081,Strong
SYN314,Synthetic Company 314,Real Estate,Real Estate Management,0.6420655572959719,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7919337126684789,1.5098591312425698,1.2814258859349836,Strong
SYN315,Synthetic Company 315,Communication Services,Telecommunication Services,0.6905359126565728,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9077392901962346,1.8350515391580218,2.20428897435843,Strong
SYN316,Synthetic Company 316,Communication Services,Interactive Media,0.7985607898116427,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8364530321825909,1.4611448024668905,5.547393788455872,Strong
SYN317,Synthetic Company 317,Health Care,Health Care Equipment,0.22312905801886362,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7914371379799858,0.5519276836607758,0.36212239676371094,Weak
SYN318,Synthetic Company 318,Consumer Discretionary,Automobiles,0.3855081928349556,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8904170921006757,0.47878834002486576,3.0616569204463033,Weak
SYN319,Synthetic Company 319,Consumer Staples,Food & Staples Retailing,0.8173586091822949,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8121512977267179,1.5149120836204133,3.912712248400022,Very Strong
SYN320,Synthetic Company 320,Health Care,Health Care Equipment,0.61091772167356,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7019004867248126,0.8327266027106006,4.8225357484035145,Strong
SYN321,Synthetic Company 321,Consumer Staples,Household Products,0.06087188961836139,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6724832213617999,0.09346892736225963,0.46098129551913875,Very Weak
SYN322,Synthetic Company 322,Information Technology,Technology Hardware,0.09645913265928792,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6533147249819375,0.22484958169831137,0.40220525956239783,Very Weak
SYN323,Synthetic Company 323,Health Care,Pharmaceuticals,0.43007434545925266,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9148093243911355,1.1629882102426796,1.0276357783920471,Neutral
SYN324,Synthetic Company 324,Health Care,Health Care Equipment,0.5667259149768871,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.848547401129323,0.455499424187665,1.2208372460293508,Neutral
SYN325,Synthetic Company 325,Materials,Containers & Packaging,0.31567811506673127,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9280824533575123,0.658693368121586,0.8459938452244558,Weak
SYN326,Synthetic Company 326,Financials,Diversified Financials,0.45119056265441543,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.81115213200023,0.8822397615442343,2.694026582243471,Neutral
SYN327,Synthetic Company 327,Information Technology,Software,0.27425836554787425,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7656903085232194,0.21831997052563357,0.7982701015673854,Weak
SYN328,Synthetic Company 328,Energy,Energy Equipment & Services,0.5026740995282194,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6209007711398112,0.5176215291369017,1.7040535792098608,Neutral
SYN329,Synthetic Company 329,Utilities,Gas Utilities,0.08442710658207941,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8350747985411104,0.10785615521626118,0.3496507779984997,Very Weak
SYN330,Synthetic Company 330,Information Technology,IT Services,0.6649060531515072,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8037730659188809,0.6099367251898028,4.9154036131875225,Strong
SYN331,Synthetic Company 331,Health Care,Life Sciences,0.5425255125031652,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9465731127556675,0.6018364122982071,1.261780840222081,Neutral
SYN332,Synthetic Company 332,Information Technology,Software,0.6211222185548286,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.683705572223785,0.7260931139674848,0.6429769431156129,Strong
SYN333,Synthetic Company 333,Information Technology,Software,0.09839107783447325,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7857580743503925,0.13176381450109187,0.13978173197211013,Very Weak
SYN334,Synthetic Company 334,Real Estate,REITs,0.38518064265056273,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8278350672913254,0.914217061840648,2.824670009209188,Weak
SYN335,Synthetic Company 335,Industrials,Transportation,0.848681504491105,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8256069111598202,1.637769026247431,4.695428237453295,Very Strong
SYN336,Synthetic Company 336,Materials,Metals & Mining,0.4425051326246647,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7964527400319409,1.3123006022435548,1.2882582608976667,Neutral
SYN337,Synthetic Company 337,Consumer Discretionary,Consumer Services,0.716999253496196,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8719248036145288,1.1019128225826085,1.606327490147232,Strong
SYN338,Synthetic Company 338,Industrials,Aerospace & Defense,0.4994241245505056,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6717434233343857,1.1909580736007743,1.5281714758557807,Neutral
SYN339,Synthetic Company 339,Materials,Metals & Mining,0.31642257176333616,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8539695200960455,0.8475919836379119,0.5706929444229868,Weak
SYN340,Synthetic Company 340,Real Estate,REITs,0.9555372360961967,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8169071000015812,2.0997416995639266,7.253225519603818,Very Strong
SYN341,Synthetic Company 341,Industrials,Transportation,0.6391411745849072,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9136262891281006,0.9776698721938192,4.147670362388779,Strong
SYN342,Synthetic Company 342,Consumer Discretionary,Hotels & Restaurants,0.8859846236638762,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8965180536617536,2.112175450122922,3.7536849337003555,Very Strong
SYN343,Synthetic Company 343,Financials,Insurance,0.2517534429493174,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7103014636963936,0.2540614793494247,1.776054639970458,Weak
SYN344,Synthetic Company 344,Financials,Consumer Finance,0.1585641567073994,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6966830637413035,0.20912716047737592,0.43545006528988917,Very Weak
SYN345,Synthetic Company 345,Utilities,Electric Utilities,0.6482807531800797,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9435786633483567,1.2101541989105673,3.9025489889306435,Strong
SYN346,Synthetic Company 346,Materials,Chemicals,0.5490504424727682,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7845428133203398,1.0643471679674947,3.8394699342644567,Neutral
SYN347,Synthetic Company 347,Utilities,Gas Utilities,0.4718778339089841,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9172473373700529,0.2620590956684253,1.6503365618400063,Neutral
SYN348,Synthetic Company 348,Utilities,Gas Utilities,0.6650081308550808,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6573583583231687,1.903775615700664,4.191048236263615,Strong
SYN349,Synthetic Company 349,Materials,Metals & Mining,0.4140367741069817,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.824986620180061,0.9280916573779848,1.2692323994299246,Neutral
SYN350,Synthetic Company 350,Energy,"Oil, Gas & Consumable Fuels",0.2875226320691824,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8834510655762051,0.5000764335176859,0.8890199630655077,Weak
SYN351,Synthetic Company 351,Industrials,Aerospace & Defense,0.2402915141978666,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9315883373552564,0.6807021473370334,0.4203660349816238,Weak
SYN352,Synthetic Company 352,Communication Services,Media & Entertainment,0.5327690324854312,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7180690493559582,0.8512258149110341,2.17391413021912,Neutral
SYN353,Synthetic Company 353,Financials,Insurance,0.2607038251631188,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8537434094734183,0.7693601713202335,1.5923746221997692,Weak
SYN354,Synthetic Company 354,Energy,"Oil, Gas & Consumable Fuels",0.7974988301149011,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7885845531638667,1.4201156515258893,6.046273777564428,Strong
SYN355,Synthetic Company 355,Energy,"Oil, Gas & Consumable Fuels",0.6658262402060433,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6212201241232639,0.5231492814700398,3.4799934070931244,Strong
SYN356,Synthetic Company 356,Materials,Containers & Packaging,0.7096545007354196,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8414999080581301,1.711688381049089,4.997350634427396,Strong
SYN357,Synthetic Company 357,Utilities,Electric Utilities,0.8247935376996075,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8415337953832451,1.8122729098577228,5.573511438389199,Very Strong
SYN358,Synthetic Company 358,Industrials,Electrical Equipment,0.6096436086940338,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9257123816962879,1.4829378399702853,1.3493859991992727,Strong
SYN359,Synthetic Company 359,Real Estate,REITs,0.35485981176250897,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7740593561591403,1.0215012539225916,1.5616393813866862,Weak
SYN360,Synthetic Company 360,Real Estate,Real Estate Management,0.20276679942123335,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6805878222486801,0.4949990264190476,0.3687242769497229,Weak
SYN361,Synthetic Company 361,Health Care,Life Sciences,0.509994414210133,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6155973382070377,1.0344428379367963,2.945254528435647,Neutral
SYN362,Synthetic Company 362,Consumer Staples,Beverages,0.21983564231127925,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.745474765340067,0.5810854541798227,1.6815882682123096,Weak
SYN363,Synthetic Company 363,Information Technology,Software,0.2699276484333129,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7056708450271256,0.5892833946943308,0.5289572937426847,Weak
SYN364,Synthetic Company 364,Energy,"Oil, Gas & Consumable Fuels",0.19844274384974034,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8663809071083564,0.30169203555963087,1.2178792188401997,Very Weak
SYN365,Synthetic Company 365,Consumer Staples,Beverages,0.660697208233325,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7239937176943663,1.7931648685936503,3.584723076752293,Strong
SYN366,Synthetic Company 366,Communication Services,Media & Entertainment,0.38717716191266316,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9321749187101953,0.4083755575403459,1.9688869552597787,Weak
SYN367,Synthetic Company 367,Consumer Discretionary,Hotels & Restaurants,0.49458595939868427,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9368085710457245,1.1309218311409177,1.845221893277889,Neutral
SYN368,Synthetic Company 368,Industrials,Aerospace & Defense,0.260269990142031,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8173180065761978,0.7037462743885295,0.9072807633620872,Weak
SYN369,Synthetic Company 369,Real Estate,Real Estate Management,0.3398231639310825,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.925031100455209,0.7912073158671461,0.44746022197508095,Weak
SYN370,Synthetic Company 370,Consumer Discretionary,Automobiles,0.6749104478674479,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8662990205800734,1.5139513873352266,1.7043924950315321,Strong
SYN371,Synthetic Company 371,Consumer Staples,Food & Staples Retailing,0.14055012366363304,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7914008743412941,0.3347335750962724,0.15548191243932646,Very Weak
SYN372,Synthetic Company 372,Financials,Diversified Financials,0.6703554671873038,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6631077773979723,1.114558554199867,3.398648415289181,Strong
SYN373,Synthetic Company 373,Health Care,Pharmaceuticals,0.7514885484943559,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.760509280229844,2.0180674169234387,1.3083210105775986,Strong
SYN374,Synthetic Company 374,Utilities,Gas Utilities,0.645257088623727,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7963060621769161,0.6508006134773321,4.588510756149382,Strong
SYN375,Synthetic Company 375,Materials,Metals & Mining,0.2913104736845952,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9023865532572535,0.23842772980740193,1.3580897618331635,Weak
SYN376,Synthetic Company 376,Materials,Containers & Packaging,0.3947424939107763,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7684666817874827,0.4791273666989,2.328123871573048,Weak
SYN377,Synthetic Company 377,Energy,Energy Equipment & Services,0.262068019640107,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9141861354372848,0.4793075989657182,1.0157755505362343,Weak
SYN378,Synthetic Company 378,Communication Services,Interactive Media,0.4113660939067777,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8360221426582141,0.7307525756423158,2.0255907783691596,Neutral
SYN379,Synthetic Company 379,Communication Services,Interactive Media,0.5663932354891618,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.647949672068785,1.445150581241652,4.3038037039289225,Neutral
SYN380,Synthetic Company 380,Industrials,Transportation,0.6090230168019506,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9482434792637825,0.9204905674676915,0.9617315576286911,Strong
SYN381,Synthetic Company 381,Information Technology,Software,0.585888823588877,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7845314312638694,1.0023743771238423,1.6273439407889612,Neutral
SYN382,Synthetic Company 382,Materials,Metals & Mining,0.3474055033846221,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7371504037431775,0.18531276852185238,2.24421116479603,Weak
SYN383,Synthetic Company 383,Energy,"Oil, Gas & Consumable Fuels",0.27691415513091355,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8306898175643342,0.422113563774412,0.46830626669821096,Weak
SYN384,Synthetic Company 384,Consumer Staples,Household Products,0.7897165398545982,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6381126598933636,1.6737533345585758,1.2079723160917337,Strong
SYN385,Synthetic Company 385,Energy,Energy Equipment & Services,0.6156397679626777,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.822788526363674,0.33168874665244813,2.1736946078275454,Strong
SYN386,Synthetic Company 386,Utilities,Multi-Utilities,0.7728658727706657,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7743826001747455,0.9291431493083478,1.2715001604346736,Strong
